id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-50962,2025-08-20,porta venezia,949,38,1,1,1,0,True,furnished,autonomous,g,1977.0,M2,179.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-62920,2025-11-16,isola,€ 902,104,4,4,2,2,True,furnished,heat pump,E,1908.0,M2,265.0,2,4+4,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-35980,2025-05-12,Sempione,1275,119,5,4,2,3,False,partly furnished,autonomous,A,2007.0,M1,293.0,2,4+4,"Four-bedroom, near metro M1."
ML-2025-10743,2025-09-07,porta venezia,1414,62,3,3,1,1,True,unfurnished,heat pump,,1984.0,M3,,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-35062,2025-06-01,lambrate,380,78 sqm,3,2,2,5,True,unfurnished,central,B,1924.0,M5,,1,student,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-64487,26/07/2025,tortona,1277,104 sqm,4,3,2,5,True,partly furnished,central,,1934.0,M5,266.0,3,4+4,"Three-bedroom, with elevator, near metro M5."
ML-2025-98307,2025-04-25,Zone Sempione,776,59,2,2,1,2,False,furnished,autonomous,,1966.0,M1,211.0,2,4+4,"Two-bedroom, near metro M1."
ML-2025-57044,2024-10-11,porta garibaldi,€2147,95,4,4,2,1,True,partly furnished,central,D,1919.0,M1,266.0,1,temporary,"Four-bedroom, in historic building, with elevator, near metro M1."
ML-2025-40547,2025-12-20,porta garibaldi,1231,55 sqm,2,1,1,6,True,unfurnished,heatpump,F,2005.0,M1,,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-36436,03/12/2025,Città Studi,€ 561,59,2,2,1,1,True,furnished,central,C,1961.0,M3,163.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-02399,04/05/2025,Quarto Oggiaro,€ 380,53,3,2,2,1,False,unfurn.,central,,1939.0,,120.0,2,3+2,Two-bedroom.
ML-2025-19615,24/02/2025,porta garibaldi,1800,79 sqm,3,2,1,0,True,furnished,autonomous,,1995.0,M3,,2,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-35493,26/11/2025,Porta Garibaldi,1702,105 sqm,5,4,1,0,False,unfurnished,autonomous,b,1986.0,M5,303.0,3,3+2,"Four-bedroom, near metro M5."
ML-2025-61377,17/01/2025,nolo,€ 380,66,2,2,1,6,True,furnished,heat pump,F,1943.0,M1,,1,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-59957,14/02/2025,sempione,433,45,2,2,1,7,True,furnished,autonomous,G,,M2,162.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-33151,2024-11-18,centro storico,€1424,48 sqm,3,3,2,4,True,unfurnished,autonomous,F,1979.0,M3,197.0,1,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-52778,01/04/2024,Zone Porta Garibaldi,1655,80,3,2,1,7,True,furnished,autonomous ,F,1938.0,M1,237.0,3,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-22918,09/07/2024,Porta Garibaldi,1980,133,5,4,2,5,True,furnished,central,,1935.0,M2,343.0,1,student,"Four-bedroom, with elevator, near metro M2."
ML-2025-07709,2024-03-08,Quarto Oggiaro,380,80 sqm,3,2,1,3,False,partly furn.,central,F,1936.0,M2,162.0,1,4+4,"Two-bedroom, near metro M2."
ML-2025-29138,15/04/2025,Zone Porta Garibaldi,1858,61,3,3,2,5,True,furnished,central,A,1916.0,M2,188.0,2,4+4,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-16819,24/04/2025,porta garibaldi,€1595,92 sqm,3,3,1,3,False,unfurnished,autonomous,D,2019.0,M5,,2,4+4,"Three-bedroom, near metro M5."
ML-2025-53500,2025-03-03,corvetto,380,64,3,3,2,7,True,unfurnished,autonomous,,2007.0,M1,170.0,2,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-76936,2024-09-12,isola,489,61,2,1,1,6,True,furn.,autonomous,,1942.0,M2,261.0,1,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-16867,21/09/2025,quadrilatero,2657,50,3,3,2,6,False,partly furnished,heat pump,G,1916.0,M5,213.0,2,4+4,"Three-bedroom, in historic building, near metro M5."
ML-2025-00725,2025-02-22,Porta Venezia,2056,115,5,5,3,4,False,furnished,autonomous,,1957.0,M2,306.0,2,temporary,"Five-bedroom, near metro M2."
ML-2025-05547,2025-12-24,Zone Brera,€1146,29,1,1,1,4,True,furnished,heat pump,g,1948.0,M3,,2,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-23053,2024-07-11,centro storico,€ 2256,93,3,2,1,0,True,furnished,autonomous,E,1922.0,M5,270.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-16552,26/09/2025,isola,380,60,3,3,1,5,True,unfurnished,central,G,1974.0,M1,215.0,2,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-98070,04/01/2024,bicocca,€ 380,61,2,1,1,0,True,furnished,central,E,1974.0,,179.0,2,4+4,"One-bedroom, with elevator."
ML-2025-23701,2025-05-23,sempione,€ 1847,127,5,5,3,4th,False,furnished,central,C,,M1,,3,4+4,"Five-bedroom, in historic building, near metro M1."
ML-2025-65563,06/12/2025,centro storico,1220,55,1,1,1,1,False,empty,central,E,,M1,,2,4+4,"One-bedroom, near metro M1."
ML-2025-69578,2024-11-19,tortona,€ 660,55 sqm,2,2,1,3,True,unfurnished,central,D,,M2,174.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-24553,24/01/2024,quadrilatero,3302,67,2,2,1,0,False,furnished,central,D,1924.0,M1,240.0,2,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-14599,19/09/2025,baggio,€ 380,81,3,2,2,2,True,furnished,autonomous,G,1959.0,,193.0,1,4+4,"Two-bedroom, with elevator."
ML-2025-19401,05/10/2024,quadrilatero,€2580,60,3,2,2,4,False,furnished,heat pump,E,1938.0,M3,272.0,3,3+2,"Two-bedroom, near metro M3."
ML-2025-87963,24/02/2025,Zone Città Studi,380,40,1,1,1,2th,False,furnished,central,C,1915.0,M2,187.0,1,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-41652,26/11/2024,magenta,€ 1013,52 sqm,2,2,1,2,False,unfurnished,autonomous,E,1960.0,M2,177.0,1,3+2,"Two-bedroom, near metro M2."
ML-2025-00745,2024-03-14,città studi,380,110,4,3,1,1,False,furnished,autonomous,F,1945.0,M1,236.0,2,4+4,"Three-bedroom, near metro M1."
ML-2025-64556,2025-12-08,navigli,€ 832,72,3,2,1,1,False,furnished,autonomous,D,,M3,208.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-42938,2025-01-18,Sempione,748,82,4,4,2,2,True,furnished,central,B,1940.0,M2,210.0,2,student,"Four-bedroom, with elevator, near metro M2."
ML-2025-17105,2025-08-27,Zone Porta Venezia,€1052,64,2,1,1,ground floor,True,unfurnished,centr.,G,1978.0,M1,203.0,1,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-16260,2024-03-27,Greco,380,56,2,1,1,7,True,unfurn.,autonomous,,2020.0,M5,,1,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-74794,2025-08-03,porta garibaldi,€ 2405,126,4,3,2,5,True,furnished,central,,1926.0,M3,295.0,1,temporary,"Three-bedroom, in historic building, with elevator, near metro M3."
ML-2025-31363,2024-10-04,sempione,712,66 sqm,3,3,1,first,True,unfurnished,autonomous,A4,1982.0,M3,205.0,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-04194,2024-07-15,de angeli,€601,60,2,1,1,7,True,unfurnished,autonomous,F,,M3,190.0,3,4+4,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-76619,24/09/2025,Zone Lorenteggio,€380,103 sqm,5,4,2,2th,False,furnished,central,F,,M2,223.0,2,4+4,"Four-bedroom, near metro M2."
ML-2025-19400,2025-10-01,Porta Venezia,€ 1018,54 sqm,2,1,1,4,True,furnished,auto.,C,,M2,177.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-99703,19/04/2025,porta romana,€ 967,57,3,2,1,5,True,furnished,autonomous,F,1902.0,M2,228.0,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-59027,2025-11-07,Zone Porta Venezia,€ 1302,70,3,3,1,6,True,partly furnished,autonomous,E,1911.0,M3,234.0,1,3+2,"Three-bedroom, in historic building, with elevator, near metro M3."
ML-2025-54954,2025-01-08,Porta Romana,€ 873,70,3,2,2,ground floor,False,furnished,autonomous,E,1916.0,M5,204.0,2,4+4,"Two-bedroom, in historic building, near metro M5."
ML-2025-70618,2025-07-24,nolo,380,77,4,3,1,2,True,furnished,autonomous,G,1961.0,M3,189.0,2,student,"Three-bedroom, with elevator, near metro M3."
ML-2025-22178,2025-10-08,Lorenteggio,380,146,6,5,2,2,True,unfurn.,autonomous,G,1918.0,M2,,1,4+4,"Five-bedroom, in historic building, with elevator, near metro M2."
ML-2025-67221,2025-09-06,Lorenteggio,€ 380,79,3,3,2,4th,True,unfurnished,autonomous,C,1981.0,,153.0,1,4+4,"Three-bedroom, with elevator."
ML-2025-17771,2025-04-27,porta garibaldi,€ 709,30,1,1,1,4,False,partly furn.,heat pump,F,1988.0,M3,,2,3+2,"One-bedroom, near metro M3."
ML-2025-26181,2024-12-25,città studi,€ 380,78,3,3,2,3,True,furnished,autonomous,C,1949.0,M1,241.0,2,4+4,"Three-bedroom, with elevator, near metro M1."
ML-2025-57289,25/12/2025,de angeli,496,71,3,3,1,3,False,furnished,central,,1938.0,M2,188.0,3,4+4,"Three-bedroom, near metro M2."
ML-2025-38549,2025-02-16,quarto oggiaro,€ 380,71,3,2,1,0,True,unfurnished,central,C,1943.0,M1,192.0,1,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-90195,2025-02-08,Porta Venezia,€ 1333,76 sqm,3,3,1,4th,True,unfurn.,autonomous,F,1909.0,M2,248.0,2,4+4,"Three-bedroom, in historic building, with elevator, near metro M2."
ML-2025-03763,20/08/2025,Porta Garibaldi,€1392,69,3,2,1,3,False,partly furnished,autonomous,F,2002.0,M3,223.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-09963,2025-03-21,de angeli,505,69 sqm,3,2,1,2,False,unfurnished,autonomous ,E,1949.0,M2,221.0,1,3+2,"Two-bedroom, near metro M2."
ML-2025-00048,10/01/2025,Zone Porta Romana,€ 1133,87,3,2,2,1,False,unfurnished,central,,2002.0,M3,,1,4+4,"Two-bedroom, near metro M3."
ML-2025-90626,2025-10-16,isola,391,58,2,2,1,4,True,furn.,central,G,1987.0,M2,196.0,1,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-41648,27/06/2025,Lorenteggio,380,50,2,1,1,0,False,partly furnished,autonomous,C,1962.0,,142.0,2,4+4,One-bedroom.
ML-2025-87949,2024-11-16,Lorenteggio,380,202,7,6,2,6,True,unfurnished, autonomous,D,1993.0,M3,374.0,1,4+4,"Six-bedroom, with elevator, near metro M3."
ML-2025-54335,23/09/2024,Greco,€380,54,2,1,1,3,False,furnished,autonomous,F,1927.0,M2,,2,student,"One-bedroom, in historic building, near metro M2."
ML-2025-86059,2025-08-01,Bicocca,€380,72,2,2,1,3,True,unfurnished,central,D,1919.0,M3,,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-82111,25/05/2025,Porta Romana,594,41,3,2,1,6,True,unfurnished,autonomous,A,1936.0,M3,219.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-09767,2025-09-27,magenta,1432,73,3,3,1,4,True,furnished,autonomous,A,1945.0,M3,205.0,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-96265,2024-02-04,tortona,€ 485,50,2,1,1,6,False,unfurnished,central,E,1934.0,M1,129.0,1,4+4,"One-bedroom, near metro M1."
ML-2025-51128,2024-04-12,tortona,584,60,3,3,2,0,False,unfurnished,central,E,2005.0,M3,,2,4+4,"Three-bedroom, near metro M3."
ML-2025-59914,08/10/2025,Porta Garibaldi,1634,101,3,3,1,3,True,furnished,autonomous,F,1990.0,M2,272.0,2,student,"Three-bedroom, with elevator, near metro M2."
ML-2025-24274,2025-09-15,Città Studi,611,83,2,1,2,7,True,partly furnished,autonomous,G,1974.0,M3,233.0,1,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-81654,23/03/2025,navigli,853,85,3,3,1,1,True,partly furnished,autonomous,G,2009.0,M2,233.0,1,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-08277,06/11/2024,Zone Sempione,380,38,1,1,1,6,True,furnished,central,,1907.0,M1,194.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-13048,2025-07-19,magenta,€2567,133,5,4,1,3,False,furnished,autonomous,,1970.0,M2,354.0,2,temporary,"Four-bedroom, near metro M2."
ML-2025-22825,04/09/2025,magenta,907,46 sqm,2,2,1,0,True,partly,autonomous,E,1966.0,M3,172.0,1,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-81665,11/02/2025,quadrilatero,€ 4500,120 sqm,5,5,3,1,True,furnished,autonomous,D,,M1,324.0,2,4+4,"Five-bedroom, in historic building, with elevator, near metro M1."
ML-2025-81571,15/02/2025,Quadrilatero,4500,100 sqm,4,4,2,0,True,partly furnished,central,G,1981.0,M3,,3,temporary,"Four-bedroom, with elevator, near metro M3."
ML-2025-25339,13/12/2024,De Angeli,811,86,4,3,2,2,True,furnished,centr.,E,1976.0,M3,211.0,1,temporary,"Three-bedroom, with elevator, near metro M3."
ML-2025-54880,04/11/2025,Isola,380,52,2,1,1,first,False,unfurnished,central,D,1926.0,M1,221.0,1,3+2,"One-bedroom, in historic building, near metro M1."
ML-2025-40975,12/05/2025,porta venezia,1162,74,3,3,1,ground floor,True,unfurnished,centr.,F,1948.0,M2,257.0,2,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-54897,2025-12-10,Sempione,€ 684,59,2,1,2,0,False,furnished,central,E,1919.0,M5,171.0,2,4+4,"One-bedroom, in historic building, near metro M5."
ML-2025-02133,16/10/2025,Zone Tortona,€ 733,71,3,3,1,3,False,unfurnished,central,,1932.0,M1,247.0,3,4+4,"Three-bedroom, near metro M1."
ML-2025-43483,2025-04-09,Zone Centro Storico,1690,64,3,2,1,2,False,furnished,autonomous,B,1913.0,M1,194.0,2,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-46804,2025-05-14,Magenta,903,34,2,1,1,5,True,furnished,auto.,D,1929.0,M3,150.0,1,4+4,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-01441,2025-07-26,quadrilatero,4500,104,4,4,1,4,False,furnished,heat pump,g,1935.0,M2,301.0,1,temporary,"Four-bedroom, near metro M2."
ML-2025-65129,2025-05-13,città studi,380,68,3,2,1,6,False,furnished,central,E,1962.0,M3,229.0,1,3+2,"Two-bedroom, near metro M3."
ML-2025-38354,2024-04-20,porta romana,€763,59,2,2,1,3,True,furnished,heat pump,D,1944.0,M3,203.0,2,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-25206,09/03/2024,centro storico,1909,58 sqm,2,1,1,3,False,furnished,autonomous,F,1910.0,M2,199.0,1,temporary,"One-bedroom, in historic building, near metro M2."
ML-2025-78620,19/08/2025,Centro Storico,1941,79,3,2,1,ground floor,True,furnished,heat pump,F,2013.0,M2,239.0,2,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-80866,13/05/2025,nolo,517,51,2,1,1,7,True,furnished,autonomous,b,1920.0,M1,163.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-25354,2025-12-17,centro storico,1003,32,1,1,1,first,True,furnished,centr.,D,1963.0,M2,197.0,2,temporary,"One-bedroom, with elevator, near metro M2."
ML-2025-92618,2024-11-05,De Angeli,516,81,2,1,1,4,False,partly furnished,autonomous,D,2017.0,M1,207.0,1,4+4,"One-bedroom, near metro M1."
ML-2025-01567,23/02/2025,quadrilatero,3726,84,4,4,1,7,True,furnished,autonomous,D,1998.0,M5,238.0,1,student,"Four-bedroom, with elevator, near metro M5."
ML-2025-57067,2024-08-06,città studi,€380,65,3,2,1,4,True,unfurnished,autonomous,E,1922.0,M1,161.0,1,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-71006,05/08/2025,isola,380,47,3,3,1,5,True,furnished,autonomous,D,2012.0,M1,161.0,1,3+2,"Three-bedroom, with elevator, near metro M1."
ML-2025-24406,19/01/2025,isola,€ 577,72,3,2,1,1,True,furnished,autonomous,F,1912.0,M3,,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-36648,2025-10-08,Zone Centro Storico,1277,42 sqm,1,1,1,5,True,furnished,heat pump,F,1939.0,M1,162.0,2,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-70526,2024-07-27,lambrate,€380,49,2,1,2,1,False,furnished,heatpump,,1965.0,M2,117.0,3,4+4,"One-bedroom, near metro M2."
ML-2025-36268,19/10/2025,affori,380,54,2,1,1,5,True,unfurnished,central,D,1907.0,M5,170.0,2,4+4,"One-bedroom, in historic building, with elevator, near metro M5."
ML-2025-29461,2025-06-06,Zone Centro Storico,3279,94,3,3,1,4,False,unfurnished,heat pump,,1922.0,M3,243.0,1,temporary,"Three-bedroom, in historic building, near metro M3."
ML-2025-64808,2024-06-27,quadrilatero,€3256,62,3,2,2,3,False,furnished,central,C,1936.0,M1,,1,4+4,"Two-bedroom, near metro M1."
ML-2025-16279,2025-09-25,Greco,€ 380,60,3,2,2,2,False,furnished,heat pump,G,1907.0,M1,207.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-55973,08/10/2024,tortona,1379,139,6,6,2,5,False,partly furnished,autonomous,C,1964.0,M2,330.0,1,temporary,"Six-bedroom, near metro M2."
ML-2025-28519,17/10/2025,Quadrilatero,€4500,79,3,2,1,1,True,furnished,autonomous,G,1980.0,M2,273.0,1,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-31881,2025-06-12,Porta Venezia,€1296,79,3,2,1,3,False,partly furnished,central,F,1904.0,M1,250.0,3,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-43901,26/07/2024,Zone Bocconi,1173,62,3,2,1,3,True,unfurn.,autonomous,G,2001.0,M1,235.0,1,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-73290,26/12/2025,Sempione,812,57 sqm,2,2,1,1,True,furnished,central,G,1944.0,M3,222.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-22569,11/11/2025,nolo,€ 380,33,1,1,1,2,True,furnished,central,G,1941.0,M2,137.0,1,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-67197,2024-05-25,corvetto,380,98,4,4,2,0,False,furnished,autonomous,F,1907.0,M3,203.0,2,temporary,"Four-bedroom, in historic building, near metro M3."
ML-2025-33726,2024-08-19,Porta Garibaldi,2083,82,3,2,2,3,False,unfurnished,autonomous,,1909.0,M1,205.0,1,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-89015,03/02/2024,Porta Romana,€845,66,3,3,1,first,True,partly furnished,centr.,F,1970.0,M2,208.0,2,temporary,"Three-bedroom, with elevator, near metro M2."
ML-2025-39562,2025-05-15,porta garibaldi,€1580,67,2,2,1,1,False,furnished,auto.,A,1932.0,M2,187.0,1,3+2,"Two-bedroom, near metro M2."
ML-2025-41906,11/07/2024,Navigli,954,91,4,4,1,6,True,partly furnished,autonomous,E,1917.0,M2,226.0,1,4+4,"Four-bedroom, in historic building, with elevator, near metro M2."
ML-2025-75385,27/05/2024,porta venezia,€ 856,41,2,2,1,1,True,furnished,central,G,1904.0,M3,176.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-04400,2025-12-06,centro storico,1734,57,3,2,1,ground floor,True,furnished,autonomous ,F,1950.0,M1,248.0,2,3+2,"Two-bedroom, with elevator, near metro M1."
ML-2025-85763,2024-11-02,magenta,€ 1010,47,2,1,1,2,True,unfurn.,autonomous,D,1972.0,M5,,1,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-33333,2025-01-04,Bocconi,1543,130,5,4,2,0,True,partly furnished,central,,1996.0,M3,305.0,1,3+2,"Four-bedroom, with elevator, near metro M3."
ML-2025-82489,02/04/2025,Zone Centro Storico,3090,95,3,2,2,6,True,unfurnished,autonomous,,1902.0,M2,,2,temporary,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-36956,2025-02-14,isola,380,32,2,2,1,7,True,partly furnished,heat pump,G,1912.0,M2,139.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-19322,24/02/2025,Zone Città Studi,380,41,1,1,1,3,False,unfurnished,autonomous,G,1938.0,M5,185.0,2,3+2,"One-bedroom, near metro M5."
ML-2025-10692,14/07/2024,città studi,394,67,2,1,1,4,False,partly,heat pump,C,1934.0,M2,180.0,2,4+4,"One-bedroom, near metro M2."
ML-2025-80974,02/10/2025,bicocca,380,59 sqm,2,1,1,0,True,partly furnished,central,,1946.0,M2,155.0,1,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-02471,24/09/2025,lambrate,380,44,2,1,1,4,False,unfurnished,central,G,1920.0,M3,157.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-64053,25/06/2024,bocconi,2363,138 sqm,5,5,2,ground floor,False,unfurnished,central,B,1933.0,M1,334.0,3,3+2,"Five-bedroom, near metro M1."
ML-2025-60452,21/05/2024,brera,€ 2449,78,3,2,1,2,True,unfurnished,central,G,1944.0,M3,228.0,1,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-23780,03/03/2025,porta garibaldi,1696,83,4,4,2,3,True,partly furnished,autonomous,E,,M1,270.0,1,4+4,"Four-bedroom, with elevator, near metro M1."
ML-2025-75594,07/11/2025,nolo,380,55,2,1,1,3,False,unfurnished,central,,1971.0,M3,167.0,1,4+4,"One-bedroom, near metro M3."
ML-2025-37600,2024-10-04,porta venezia,1520,90,4,4,1,2,True,furnished,autonomous,,1981.0,M2,266.0,2,4+4,"Four-bedroom, with elevator, near metro M2."
ML-2025-79600,2025-05-18,Centro Storico,€1540,61,3,2,2,2,True,partly,autonomous,E,1923.0,M1,214.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-34550,2024-03-09,porta venezia,1248,63,2,2,1,first,False,unfurnished,autonomous,E,2023.0,M5,,2,4+4,"Two-bedroom, near metro M5."
ML-2025-77991,02/06/2025,isola,695,87,3,2,2,first,False,unfurnished,central,F,1983.0,M2,286.0,2,3+2,"Two-bedroom, near metro M2."
ML-2025-43514,20/09/2025,isola,380,40,2,2,1,3,False,unfurnished,autonomous,E,2003.0,M2,158.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-45912,2024-04-21,quadrilatero,4500,122,5,4,3,2,False,furnished,central,A,1954.0,M3,311.0,3,temporary,"Four-bedroom, near metro M3."
ML-2025-84483,2025-05-16,Lambrate,380,75,3,3,1,6,True,furnished,autonomous,G,1955.0,M2,189.0,2,4+4,"Three-bedroom, with elevator, near metro M2."
ML-2025-09854,05/02/2025,quarto oggiaro,€380,110,4,3,1,4,False,furnished,autonomous,E,1924.0,,,1,4+4,"Three-bedroom, in historic building."
ML-2025-41160,25/09/2025,Zone Porta Venezia,690,48,1,1,1,0,True,partly furnished,autonomous,f,2006.0,M3,173.0,2,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-04352,11/11/2025,quarto oggiaro,380,51,2,2,1,1,False,unfurnished,central,F,1962.0,M5,127.0,2,3+2,"Two-bedroom, near metro M5."
ML-2025-05467,18/10/2025,Centro Storico,1284,47,2,1,1,7,True,partly furnished,autonomous,F,1995.0,M1,179.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-13665,01/10/2025,Quarto Oggiaro,€380,76,3,3,1,7th,True,furnished,hp,,1959.0,M5,146.0,1,student,"Three-bedroom, with elevator, near metro M5."
ML-2025-73732,17/02/2025,corvetto,380,72,3,3,1,6,True,partly furnished,autonomous,,1931.0,M3,,2,4+4,"Three-bedroom, with elevator, near metro M3."
ML-2025-78457,25/11/2025,Zone Centro Storico,1514,59,2,1,1,0,False,furn.,autonomous,E,1911.0,M1,251.0,1,3+2,"One-bedroom, in historic building, near metro M1."
ML-2025-78701,2025-10-16,Sempione,730,49,2,1,1,5,True,furnished,autonomous,G,,M3,229.0,2,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-99224,08/04/2025,Corvetto,€ 380,45,1,1,1,5,False,partly furnished,autonomous,G,1995.0,M2,166.0,2,3+2,"One-bedroom, near metro M2."
ML-2025-57227,11/08/2025,Greco,€ 380,69,2,2,1,7,True,unfurnished,autonomous,F,1969.0,M3,160.0,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-19844,08/01/2024,corvetto,€ 380,59,3,2,2,3,True,partly furnished,autonomous,E,,M3,139.0,2,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-47512,18/11/2025,Zone Tortona,€ 623,55 sqm,2,1,2,3,True,unfurn.,central,A3,2007.0,M1,144.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-55403,15/01/2025,Brera,€ 4055,120,5,5,2,5,True,furn.,central,,1972.0,M1,,2,4+4,"Five-bedroom, with elevator, near metro M1."
ML-2025-77209,2025-01-27,Zone De Angeli,714,68 sqm,2,1,1,first,False,furnished,autonomous,F,1902.0,M2,,1,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-47647,01/08/2024,Zone Città Studi,€593,109,5,5,2,5,False,partly furnished,heatpump,D,1982.0,M2,268.0,1,4+4,"Five-bedroom, near metro M2."
ML-2025-02208,27/10/2025,Città Studi,€527,58,2,1,1,3,False,unfurnished,central,B,2011.0,M5,209.0,2,4+4,"One-bedroom, near metro M5."
ML-2025-83763,2024-10-08,Isola,630,76,3,2,1,1,True,unfurnished,autonomous,e,1980.0,M3,230.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-58419,03/12/2025,Tortona,1148,69,3,2,1,6,True,furnished,auto.,,1913.0,M3,,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-10803,2025-01-08,quadrilatero,1764,39,2,1,1,2,False,furnished,autonomous ,D,1943.0,M2,,2,4+4,"One-bedroom, near metro M2."
ML-2025-95192,13/09/2025,sempione,€ 1311,115,5,5,3,6,False,partly furnished,central,,1954.0,M1,,2,temporary,"Five-bedroom, near metro M1."
ML-2025-45022,2025-04-21,Brera,2536,67,2,2,1,2,False,partly furnished,auto.,,1938.0,M3,201.0,2,4+4,"Two-bedroom, near metro M3."
ML-2025-79428,2024-12-16,Zone Sempione,948,91,4,3,1,3,True,furnished,autonomous,C,1945.0,M1,271.0,1,temporary,"Three-bedroom, with elevator, near metro M1."
ML-2025-72816,07/04/2025,de angeli,380,54,3,2,1,3,False,furnished,autonomous,D,1975.0,M1,173.0,1,temporary,"Two-bedroom, near metro M1."
ML-2025-27552,2025-05-20,porta garibaldi,€1472,66 sqm,2,1,1,5,True,furn.,autonomous,,1961.0,M1,206.0,1,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-89570,02/04/2024,porta garibaldi,1124,52,2,2,1,first,False,furnished,autonomous,G,1987.0,M5,202.0,2,4+4,"Two-bedroom, near metro M5."
ML-2025-91767,2025-09-09,Zone Magenta,€1723,108,4,3,2,1,False,partly furnished,central,,1965.0,M3,,3,student,"Three-bedroom, near metro M3."
